codigo,nome,preco,quantidade
8409,Leite Integral 865,1999.26,36
8410,Shampoo Anticaspa 338,1154.77,33
8411,Blusa de Frio 952,393.41,3
8412,Carteira de Couro 738,2027.0,43
8413,Bolacha Recheada 907,1341.63,86
8414,Relogio de Pulso 927,661.9,12
8415,Escova de Cabelo 100,1836.1,32
8416,Vassoura Retratil 665,2309.7,22
8417,Sabao em Po 255,18.36,27
8418,Mouse Gamer 493,204.47,39
8419,Teclado Mecanico 535,1690.27,78
8420,Notebook 974,1290.97,27
8421,Bone 199,1130.49,98
8422,Achocolatado em Po 575,16.86,7
8423,Azeite de Oliva 307,1889.84,100
8424,Relogio de Pulso 251,1178.26,13
8425,Azeite de Oliva 879,426.89,30
8426,Teclado Mecanico 262,1865.89,21
8427,Jaqueta de Couro 442,1359.49,84
8428,Escova de Cabelo 370,84.73,80
8429,Perfume Masculino 453,1297.44,45
8430,Fone de Ouvido Bluetooth 791,198.9,98
8431,Shampoo Anticaspa 316,1507.72,23
8432,Smartwatch 944,1084.61,91
8433,Jaqueta de Couro 764,1641.95,10
8434,Desinfetante Floral 619,386.29,34
8435,Cinto Social 401,1692.74,39
8436,Pano de Microfibra 173,560.72,51
8437,Calca Jeans 891,1586.98,28
8438,Sabao em Po 768,758.12,31
8439,Lustra Moveis 980,62.1,34
8440,Esmalte Vermelho 169,2385.18,54
8441,Mochila Escolar 817,949.96,6
8442,Smartphone 608,1240.77,10
8443,Cafe Torrado 524,1717.26,46
8444,Bolacha Recheada 179,942.17,78
8445,Feijao Carioca 491,444.43,77
8446,Creme Hidratante 725,331.33,74
8447,Blusa de Frio 722,482.87,76
8448,Mochila Escolar 225,1202.52,89
8449,Oculos de Sol 511,726.61,87
8450,Carregador Portatil 268,1327.33,31
8451,Achocolatado em Po 231,2250.55,93
8452,Leite Integral 138,115.14,51
8453,Notebook 340,1683.05,20
8454,Bermuda Esportiva 909,747.81,55
8455,Amaciante Concentrado 778,2045.64,52
8456,Amaciante Concentrado 897,305.24,16
8457,Vassoura Retratil 460,245.2,97
8458,Cafe Torrado 854,1144.36,58
8459,Leite Integral 233,413.24,42
8460,Teclado Mecanico 109,1874.99,39
8461,Feijao Carioca 484,317.19,91
8462,Smartwatch 773,901.29,59
8463,Protetor Solar FPS 50 137,1956.35,63
8464,Cafe Torrado 120,512.18,83
8465,Fone de Ouvido Bluetooth 723,2460.34,40
8466,Cafe Torrado 349,90.95,82
8467,Bone 807,1709.68,62
8468,Bermuda Esportiva 541,468.6,40
8469,Blusa de Frio 212,1301.72,7
8470,Sabao em Po 677,15.08,77
8471,Caixa de Som Bluetooth 581,96.46,75
8472,Blusa de Frio 826,1806.83,40
8473,Cafe Torrado 609,1941.46,25
8474,Meias de Algodao 675,1675.24,48
8475,Teclado Mecanico 841,341.38,62
8476,Desinfetante Floral 339,1219.76,56
8477,Blusa de Frio 478,586.03,30
8478,Smartphone 437,1392.44,92
8479,Leite Integral 204,2055.3,26
8480,Blusa de Frio 238,287.35,87
8481,Sabao em Po 525,1397.22,53
8482,Cafe Torrado 411,32.51,27
8483,Leite Integral 205,2477.86,95
8484,Desinfetante Floral 735,1696.78,60
8485,Creme Hidratante 533,423.89,46
8486,Vassoura Retratil 234,2126.46,37
8487,Smartphone 221,284.81,61
8488,Mouse Gamer 159,1398.67,59
8489,Mouse Gamer 478,1219.46,55
8490,Azeite de Oliva 953,2268.26,45
8491,Pano de Microfibra 992,1502.5,20
8492,Condicionador Hidratante 177,2491.54,96
8493,Perfume Masculino 666,1560.74,97
8494,Azeite de Oliva 312,276.29,45
8495,Blusa de Frio 581,9.01,6
8496,Protetor Solar FPS 50 818,2207.37,29
8497,Desinfetante Floral 142,761.62,86
8498,Smartphone 922,1954.6,99
8499,Chaveiro Metalico 315,2479.22,58
8500,Condicionador Hidratante 808,595.05,36
8501,Pulseira de Prata 161,233.66,91
8502,Notebook 498,550.3,76
8503,Carteira de Couro 158,366.46,8
8504,Relogio de Pulso 229,1529.08,4
8505,Carteira de Couro 923,2388.27,72
8506,Condicionador Hidratante 653,2037.44,88
8507,Chaveiro Metalico 962,1204.55,91
8508,Macarrao Espaguete 265,2030.86,67
8509,Bone 514,1321.95,79
8510,Mochila Escolar 553,1842.23,11
8511,Sabonete Liquido 416,2326.07,36
8512,Bermuda Esportiva 279,1630.21,58
8513,Carregador Portatil 484,2264.21,54
8514,Jaqueta de Couro 868,1599.73,22
8515,Jaqueta de Couro 813,12.19,99
8516,Vassoura Retratil 595,1090.89,79
8517,Arroz Branco 728,926.93,9
8518,Fone de Ouvido Bluetooth 408,967.75,49
8519,Azeite de Oliva 844,966.7,26
8520,Sabao em Po 160,802.58,73
8521,Arroz Branco 496,603.67,46
8522,Desinfetante Floral 385,1104.76,38
8523,Cinto Social 829,486.06,1
8524,Fone de Ouvido Bluetooth 483,1933.51,73
8525,Lustra Moveis 479,1888.43,39
8526,Creme Hidratante 283,1773.55,1
8527,Camiseta Basica 291,1926.88,10
8528,Vestido Floral 866,911.08,35
8529,Esponja Multiuso 133,1035.61,78
8530,Shampoo Anticaspa 329,1719.84,59
8531,Vestido Floral 337,1805.01,91
8532,Detergente Liquido 876,1601.84,54
8533,Cafe Torrado 860,157.89,63
8534,Macarrao Espaguete 273,2000.02,71
8535,Bermuda Esportiva 343,1505.51,73
8536,Cafe Torrado 862,2485.86,11
8537,Fone de Ouvido Bluetooth 290,2353.62,82
8538,Jaqueta de Couro 633,1321.47,17
8539,Vestido Floral 230,2433.85,20
8540,Camiseta Basica 346,361.83,47
8541,Relogio de Pulso 880,1025.72,70
8542,Amaciante Concentrado 411,1110.04,93
8543,Feijao Carioca 937,648.29,12
8544,Pano de Microfibra 977,2171.87,81
8545,Protetor Solar FPS 50 603,1115.62,52
8546,Mochila Escolar 622,1721.17,63
8547,Notebook 722,2233.0,70
8548,Pulseira de Prata 410,1518.87,14
8549,Detergente Liquido 748,1951.03,44
8550,Carregador Portatil 314,1235.19,84
8551,Pano de Microfibra 798,398.94,73
8552,Notebook 470,1565.66,28
8553,Camiseta Basica 177,1965.41,18
8554,Calca Jeans 461,529.18,16
8555,Creme Hidratante 748,874.83,78
8556,Shampoo Anticaspa 552,2127.78,65
8557,Detergente Liquido 105,242.7,19
8558,Condicionador Hidratante 333,984.62,99
8559,Mochila Escolar 984,2090.58,29
8560,Escova de Cabelo 598,1093.2,91
8561,Relogio de Pulso 335,631.95,52
8562,Carteira de Couro 991,2096.51,27
8563,Shampoo Anticaspa 836,368.31,25
8564,Sabonete Liquido 558,2021.64,65
8565,Shampoo Anticaspa 499,199.42,67
8566,Creme Hidratante 147,791.77,37
8567,Bone 894,2384.52,95
8568,Cafe Torrado 955,29.75,32
8569,Colar Dourado 268,1329.47,1
8570,Desinfetante Floral 160,784.21,74
8571,Smartphone 442,2388.26,95
8572,Feijao Carioca 538,944.57,91
8573,Sabonete Liquido 747,539.64,23
8574,Detergente Liquido 981,884.06,20
8575,Esponja Multiuso 948,1272.42,68
8576,Colar Dourado 478,1670.46,69
8577,Detergente Liquido 132,2379.87,3
8578,Achocolatado em Po 319,515.27,37
8579,Shampoo Anticaspa 136,259.27,44
8580,Blusa de Frio 557,483.79,56
8581,Calca Jeans 733,1201.69,11
8582,Smartwatch 997,1781.44,97
8583,Pulseira de Prata 381,1940.1,35
8584,Detergente Liquido 458,1704.32,45
8585,Bermuda Esportiva 701,60.13,38
8586,Lustra Moveis 395,1929.38,13
8587,Cinto Social 776,337.85,31
8588,Camiseta Basica 184,2285.65,54
8589,Calca Jeans 915,2376.28,95
8590,Camiseta Basica 629,2427.02,94
8591,Teclado Mecanico 854,1517.3,20
8592,Chaveiro Metalico 534,1894.58,35
8593,Mochila Escolar 170,263.58,23
8594,Camiseta Basica 463,2194.95,47
8595,Mochila Escolar 706,550.7,76
8596,Caixa de Som Bluetooth 990,1853.2,70
8597,Blusa de Frio 993,446.12,37
8598,Fone de Ouvido Bluetooth 428,810.45,29
8599,Esponja Multiuso 693,1707.54,92
8600,Notebook 929,1536.13,41
8601,Colar Dourado 403,2442.38,97
8602,Achocolatado em Po 934,1930.19,95
8603,Fone de Ouvido Bluetooth 267,851.44,53
8604,Pulseira de Prata 506,2300.08,17
8605,Bermuda Esportiva 901,480.07,62
8606,Carteira de Couro 764,1753.86,29
8607,Bolacha Recheada 200,947.75,53
8608,Mouse Gamer 376,514.85,15
8609,Camiseta Basica 585,1525.6,50
8610,Caixa de Som Bluetooth 134,658.19,40
8611,Achocolatado em Po 377,463.24,68
8612,Achocolatado em Po 971,1969.73,41
8613,Arroz Branco 296,109.84,2
8614,Lustra Moveis 856,1369.54,93
8615,Esponja Multiuso 982,457.62,4
8616,Pano de Microfibra 113,2296.11,2
8617,Carregador Portatil 375,382.98,29
8618,Sabonete Liquido 301,1428.81,82
8619,Achocolatado em Po 182,136.83,25
8620,Escova de Cabelo 474,1288.63,14
8621,Vassoura Retratil 945,2255.14,13
8622,Smartwatch 279,670.02,15
8623,Fone de Ouvido Bluetooth 919,1320.18,12
8624,Vestido Floral 665,318.84,66
8625,Amaciante Concentrado 182,1424.64,100
8626,Sabao em Po 844,406.78,11
8627,Mouse Gamer 430,221.46,57
8628,Chaveiro Metalico 356,1166.64,69
8629,Azeite de Oliva 911,2109.41,81
8630,Sabao em Po 187,2081.07,79
8631,Meias de Algodao 571,1315.51,100
8632,Pulseira de Prata 945,2111.34,84
8633,Caixa de Som Bluetooth 480,376.2,31
8634,Achocolatado em Po 509,1505.91,61
8635,Sabonete Liquido 957,2139.1,18
8636,Creme Hidratante 787,1252.29,35
8637,Jaqueta de Couro 620,339.16,92
8638,Vassoura Retratil 562,1628.45,3
8639,Calca Jeans 201,1111.66,30
8640,Arroz Branco 990,2216.97,44
8641,Smartwatch 594,2257.86,14
8642,Mouse Gamer 351,2345.48,80
8643,Esponja Multiuso 745,696.14,58
8644,Cafe Torrado 491,333.59,77
8645,Feijao Carioca 806,2417.51,37
8646,Feijao Carioca 868,822.55,40
8647,Azeite de Oliva 629,2241.65,3
8648,Arroz Branco 390,527.11,23
8649,Calca Jeans 998,1400.92,56
8650,Caixa de Som Bluetooth 544,24.95,14
8651,Cinto Social 473,291.77,32
8652,Macarrao Espaguete 503,847.9,80
8653,Mouse Gamer 100,200.02,54
8654,Meias de Algodao 335,1399.11,98
8655,Cinto Social 602,650.04,76
8656,Perfume Masculino 742,278.27,60
8657,Pano de Microfibra 595,471.16,93
8658,Macarrao Espaguete 465,1403.58,61
8659,Cinto Social 167,397.08,3
8660,Escova de Cabelo 507,1534.1,53
8661,Colar Dourado 788,734.49,63
8662,Mochila Escolar 822,2157.68,56
8663,Carregador Portatil 825,835.77,83
8664,Meias de Algodao 444,1691.46,14
8665,Desinfetante Floral 432,532.3,28
8666,Colar Dourado 928,1789.86,29
8667,Escova de Cabelo 326,204.45,99
8668,Sabonete Liquido 571,552.63,48
8669,Protetor Solar FPS 50 532,1578.58,87
8670,Oculos de Sol 214,562.17,52
8671,Oculos de Sol 573,1328.16,38
8672,Meias de Algodao 353,1115.7,25
8673,Achocolatado em Po 870,15.47,52
8674,Oculos de Sol 841,1783.63,24
8675,Relogio de Pulso 917,1535.69,88
8676,Teclado Mecanico 394,2056.16,75
8677,Shampoo Anticaspa 495,83.98,58
8678,Smartphone 399,1499.27,64
8679,Achocolatado em Po 408,1155.36,64
8680,Sabao em Po 514,1369.0,80
8681,Macarrao Espaguete 398,2319.77,44
8682,Arroz Branco 801,1682.83,20
8683,Sabao em Po 180,1837.77,69
8684,Leite Integral 963,1275.2,86
8685,Vestido Floral 670,1529.4,14
8686,Teclado Mecanico 898,419.22,16
8687,Pano de Microfibra 246,1541.82,80
8688,Relogio de Pulso 958,594.78,50
8689,Calca Jeans 351,1002.62,87
8690,Creme Hidratante 902,884.24,31
8691,Blusa de Frio 158,1416.05,65
8692,Condicionador Hidratante 285,153.8,71
8693,Detergente Liquido 296,901.63,72
8694,Fone de Ouvido Bluetooth 666,1970.61,78
8695,Mouse Gamer 486,1209.89,19
8696,Azeite de Oliva 175,742.34,43
8697,Mochila Escolar 775,1543.44,71
8698,Smartphone 945,1765.97,62
8699,Perfume Masculino 643,446.07,99
8700,Notebook 706,1117.32,97
8701,Colar Dourado 480,1488.25,23
8702,Fone de Ouvido Bluetooth 953,681.37,60
8703,Pano de Microfibra 248,291.66,72
8704,Smartwatch 459,1447.84,83
8705,Feijao Carioca 562,849.11,82
8706,Detergente Liquido 403,683.67,77
8707,Macarrao Espaguete 645,1113.57,93
8708,Cinto Social 849,2377.69,87
8709,Carregador Portatil 688,1147.25,77
8710,Vestido Floral 421,1074.23,48
8711,Perfume Masculino 149,2010.26,78
8712,Leite Integral 100,2294.45,74
8713,Chaveiro Metalico 798,989.47,2
8714,Notebook 132,1886.38,48
8715,Sabonete Liquido 304,439.56,15
8716,Vassoura Retratil 936,571.99,13
8717,Notebook 379,35.08,31
8718,Fone de Ouvido Bluetooth 827,231.91,18
8719,Carteira de Couro 910,752.7,19
8720,Desinfetante Floral 799,880.2,25
8721,Oculos de Sol 739,641.41,80
8722,Carteira de Couro 455,1848.11,40
8723,Arroz Branco 177,1436.45,42
8724,Carregador Portatil 905,1118.89,53
8725,Pulseira de Prata 660,1254.58,17
8726,Notebook 980,133.6,66
8727,Relogio de Pulso 460,727.73,15
8728,Lustra Moveis 345,1241.44,90
8729,Protetor Solar FPS 50 933,213.88,72
8730,Arroz Branco 811,1670.47,19
8731,Amaciante Concentrado 986,1537.21,50
8732,Azeite de Oliva 504,1676.12,44
8733,Esponja Multiuso 403,2161.73,13
8734,Meias de Algodao 220,872.57,15
8735,Creme Hidratante 827,926.31,89
8736,Carregador Portatil 157,766.62,100
8737,Amaciante Concentrado 413,1996.99,52
8738,Jaqueta de Couro 917,1018.36,51
8739,Blusa de Frio 554,970.27,33
8740,Meias de Algodao 655,52.81,39
8741,Achocolatado em Po 561,2336.22,81
8742,Smartphone 671,1252.84,8
8743,Calca Jeans 577,1814.21,3
8744,Smartphone 637,1472.32,58
8745,Smartwatch 923,1652.0,68
8746,Escova de Cabelo 335,197.72,85
8747,Creme Hidratante 214,1230.49,42
8748,Escova de Cabelo 998,2303.17,12
8749,Cafe Torrado 805,1748.29,99
8750,Arroz Branco 924,2453.68,66
8751,Cinto Social 504,1049.29,65
8752,Esponja Multiuso 404,301.41,48
8753,Arroz Branco 560,117.07,38
8754,Calca Jeans 508,1609.67,3
8755,Mochila Escolar 176,1616.95,34
8756,Smartwatch 604,2126.0,34
8757,Cafe Torrado 670,398.08,86
8758,Leite Integral 707,361.79,24
8759,Chaveiro Metalico 594,1550.27,96
8760,Sabao em Po 113,326.58,87
8761,Mouse Gamer 985,67.68,41
8762,Mouse Gamer 775,2275.11,60
8763,Detergente Liquido 864,2010.91,13
8764,Feijao Carioca 222,1813.76,71
8765,Amaciante Concentrado 316,1783.15,43
8766,Meias de Algodao 574,1279.64,18
8767,Escova de Cabelo 408,2457.28,14
8768,Smartwatch 686,597.83,10
8769,Mochila Escolar 654,2409.36,48
8770,Bolacha Recheada 112,1903.12,26
8771,Amaciante Concentrado 753,543.0,95
8772,Mouse Gamer 395,2099.44,28
8773,Azeite de Oliva 287,1568.51,7
8774,Cafe Torrado 214,1659.85,73
8775,Cafe Torrado 429,1452.31,73
8776,Carregador Portatil 644,970.72,49
8777,Vestido Floral 665,517.02,72
8778,Smartphone 935,655.62,65
8779,Pulseira de Prata 188,212.01,62
8780,Shampoo Anticaspa 247,2068.5,73
8781,Creme Hidratante 309,1119.91,67
8782,Perfume Masculino 738,2314.55,7
8783,Blusa de Frio 412,86.35,99
8784,Sabonete Liquido 860,1449.23,90
8785,Bermuda Esportiva 927,1663.12,47
8786,Bone 444,1878.99,19
8787,Arroz Branco 112,823.25,9
8788,Esponja Multiuso 380,2278.65,30
8789,Carregador Portatil 469,2497.71,18
8790,Colar Dourado 440,774.63,23
8791,Caixa de Som Bluetooth 596,687.42,51
8792,Bermuda Esportiva 986,1841.47,94
8793,Oculos de Sol 715,1170.67,13
8794,Cafe Torrado 562,1035.51,8
8795,Carregador Portatil 121,1798.75,88
8796,Sabonete Liquido 985,183.81,94
8797,Protetor Solar FPS 50 646,615.26,86
8798,Arroz Branco 591,1801.36,86
8799,Escova de Cabelo 696,1429.05,100
8800,Smartwatch 429,1904.69,66
8801,Escova de Cabelo 342,2027.47,49
8802,Relogio de Pulso 240,1931.52,67
8803,Cinto Social 522,1001.73,67
8804,Arroz Branco 817,1880.88,25
8805,Detergente Liquido 697,376.59,42
8806,Pano de Microfibra 872,2021.74,99
8807,Esponja Multiuso 777,2457.44,35
8808,Desinfetante Floral 193,1900.53,88
8809,Amaciante Concentrado 453,2155.04,73
8810,Oculos de Sol 737,2276.72,31
8811,Chaveiro Metalico 368,1269.09,4
8812,Blusa de Frio 106,1935.44,92
8813,Vassoura Retratil 719,2005.03,81
8814,Leite Integral 684,267.84,20
8815,Smartphone 498,2347.92,30
8816,Cinto Social 908,461.66,71
8817,Relogio de Pulso 227,563.35,17
8818,Vestido Floral 513,1361.95,91
8819,Teclado Mecanico 864,1504.76,50
8820,Azeite de Oliva 406,679.98,79
8821,Esponja Multiuso 526,763.46,10
8822,Sabonete Liquido 130,556.75,14
8823,Fone de Ouvido Bluetooth 152,1130.48,5
8824,Macarrao Espaguete 702,2099.8,80
8825,Detergente Liquido 501,844.93,38
8826,Arroz Branco 122,420.75,72
8827,Amaciante Concentrado 720,420.36,80
8828,Azeite de Oliva 487,2319.29,58
8829,Leite Integral 498,1589.86,87
8830,Fone de Ouvido Bluetooth 389,2071.74,70
8831,Colar Dourado 240,2260.85,63
8832,Carregador Portatil 323,2031.76,36
8833,Detergente Liquido 490,1064.33,63
8834,Bermuda Esportiva 566,154.19,97
8835,Vestido Floral 352,125.23,69
8836,Bone 761,1257.47,12
8837,Jaqueta de Couro 933,1817.18,92
8838,Escova de Cabelo 356,309.58,13
8839,Carteira de Couro 909,2409.95,20
8840,Condicionador Hidratante 953,648.21,43
8841,Azeite de Oliva 590,285.5,29
8842,Shampoo Anticaspa 279,2391.21,40
8843,Macarrao Espaguete 282,1679.99,11
8844,Carregador Portatil 453,831.41,17
8845,Feijao Carioca 500,1475.22,57
8846,Notebook 238,929.98,8
8847,Teclado Mecanico 911,2066.75,53
8848,Sabao em Po 177,2326.27,21
8849,Bone 419,1596.93,74
8850,Desinfetante Floral 917,2375.96,37
8851,Bolacha Recheada 951,544.94,77
8852,Bolacha Recheada 251,792.68,2
8853,Bone 720,1218.31,91
8854,Lustra Moveis 645,1953.17,94
8855,Sabonete Liquido 642,2369.55,32
8856,Carregador Portatil 662,2152.37,47
8857,Esponja Multiuso 354,2411.66,46
8858,Condicionador Hidratante 498,2293.98,41
8859,Fone de Ouvido Bluetooth 163,1436.05,38
8860,Fone de Ouvido Bluetooth 151,1220.77,26
8861,Calca Jeans 699,1241.56,86
8862,Sabonete Liquido 261,1343.05,15
8863,Detergente Liquido 198,309.23,33
8864,Esmalte Vermelho 459,2317.93,30
8865,Achocolatado em Po 716,2227.9,2
8866,Arroz Branco 872,1433.98,68
8867,Protetor Solar FPS 50 505,2321.31,95
8868,Relogio de Pulso 344,1593.88,99
8869,Detergente Liquido 549,1612.94,20
8870,Bone 202,1669.13,100
8871,Lustra Moveis 356,1386.12,48
8872,Oculos de Sol 313,2243.68,8
8873,Bermuda Esportiva 404,1782.32,93
8874,Vassoura Retratil 659,737.62,8
8875,Feijao Carioca 974,424.66,32
8876,Carregador Portatil 125,600.29,16
8877,Oculos de Sol 860,2241.08,93
8878,Mochila Escolar 730,1340.36,44
8879,Chaveiro Metalico 498,2452.31,88
8880,Sabao em Po 669,553.44,10
8881,Desinfetante Floral 312,2177.59,17
8882,Desinfetante Floral 979,432.0,97
8883,Shampoo Anticaspa 922,121.98,29
8884,Relogio de Pulso 974,683.52,28
8885,Lustra Moveis 737,901.89,3
8886,Teclado Mecanico 627,1790.39,68
8887,Feijao Carioca 584,138.27,5
8888,Cinto Social 997,636.11,100
8889,Notebook 891,2210.79,25
8890,Vassoura Retratil 501,1129.67,1
8891,Condicionador Hidratante 346,406.37,57
8892,Achocolatado em Po 738,1059.25,46
8893,Oculos de Sol 581,1742.44,58
8894,Achocolatado em Po 822,1058.98,62
8895,Macarrao Espaguete 335,2018.97,13
8896,Cinto Social 668,629.73,49
8897,Notebook 813,770.89,76
8898,Notebook 764,2287.62,56
8899,Calca Jeans 870,899.17,15
8900,Cinto Social 888,159.11,15
8901,Notebook 684,2118.42,97
8902,Leite Integral 539,2242.44,88
8903,Meias de Algodao 193,2017.79,85
8904,Condicionador Hidratante 672,1036.26,78
8905,Pano de Microfibra 682,1980.25,24
8906,Camiseta Basica 769,534.9,3
8907,Smartwatch 456,296.66,39
8908,Protetor Solar FPS 50 125,1369.95,53
8909,Calca Jeans 439,211.09,98
8910,Notebook 215,788.0,2
8911,Macarrao Espaguete 225,2207.68,11
8912,Bone 609,2265.21,22
8913,Shampoo Anticaspa 340,203.01,19
8914,Jaqueta de Couro 910,1034.59,28
8915,Sabao em Po 316,2094.76,82
8916,Carteira de Couro 831,1280.67,55
8917,Oculos de Sol 702,1041.43,57
8918,Smartwatch 533,2225.23,13
8919,Escova de Cabelo 993,110.73,75
8920,Sabao em Po 187,1428.11,40
8921,Colar Dourado 288,1857.54,85
8922,Macarrao Espaguete 102,2308.84,66
8923,Amaciante Concentrado 382,993.69,56
8924,Smartwatch 254,1672.56,93
8925,Desinfetante Floral 419,2221.93,61
8926,Jaqueta de Couro 293,748.69,9
8927,Feijao Carioca 771,786.67,53
8928,Azeite de Oliva 866,572.07,49
8929,Bolacha Recheada 161,1555.25,81
8930,Notebook 126,1214.69,21
8931,Shampoo Anticaspa 390,1813.7,94
8932,Vestido Floral 756,759.24,27
8933,Meias de Algodao 977,887.9,96
8934,Meias de Algodao 411,1091.43,35
8935,Relogio de Pulso 787,1842.51,66
8936,Feijao Carioca 465,1539.42,43
8937,Esponja Multiuso 576,698.41,56
8938,Bolacha Recheada 454,1008.56,48
8939,Notebook 279,955.47,99
8940,Perfume Masculino 961,59.61,29
8941,Caixa de Som Bluetooth 739,313.99,61
8942,Bone 355,2342.64,98
8943,Condicionador Hidratante 369,168.15,30
8944,Vassoura Retratil 341,1399.26,23
8945,Esponja Multiuso 674,313.98,70
8946,Carteira de Couro 746,1204.6,31
8947,Creme Hidratante 830,1501.52,57
8948,Teclado Mecanico 909,56.78,87
8949,Meias de Algodao 317,888.91,14
8950,Blusa de Frio 847,362.32,1
8951,Cafe Torrado 557,1986.35,16
8952,Sabonete Liquido 749,2414.73,46
8953,Azeite de Oliva 781,2448.25,8
8954,Esmalte Vermelho 228,2359.37,62
8955,Bolacha Recheada 429,517.22,89
8956,Desinfetante Floral 536,107.72,24
8957,Azeite de Oliva 350,1609.75,78
8958,Vassoura Retratil 241,105.68,44
8959,Arroz Branco 766,1706.1,81
8960,Leite Integral 119,2168.87,12
8961,Pano de Microfibra 961,2359.76,23
8962,Vassoura Retratil 967,1145.3,20
8963,Blusa de Frio 936,2488.04,47
8964,Calca Jeans 956,343.34,7
8965,Blusa de Frio 336,1414.5,14
8966,Feijao Carioca 370,268.02,5
8967,Colar Dourado 463,2182.47,73
8968,Protetor Solar FPS 50 367,429.22,52
8969,Esmalte Vermelho 594,404.96,12
8970,Escova de Cabelo 746,1450.21,50
8971,Leite Integral 163,121.34,47
8972,Esmalte Vermelho 263,1409.07,35
8973,Vassoura Retratil 583,801.25,84
8974,Macarrao Espaguete 369,197.34,91
8975,Bone 961,1596.4,84
8976,Perfume Masculino 357,719.37,80
8977,Bermuda Esportiva 851,1325.39,23
8978,Condicionador Hidratante 886,2462.56,36
8979,Detergente Liquido 246,1244.05,9
8980,Smartphone 293,2293.77,93
8981,Camiseta Basica 996,2091.82,100
8982,Mouse Gamer 205,2225.03,7
8983,Mochila Escolar 528,833.52,33
8984,Perfume Masculino 652,1520.67,25
8985,Pulseira de Prata 989,185.17,69
8986,Pano de Microfibra 397,2088.68,47
8987,Oculos de Sol 832,2040.63,89
8988,Detergente Liquido 542,503.13,56
8989,Esmalte Vermelho 765,2386.1,78
8990,Blusa de Frio 840,655.51,36
8991,Smartwatch 665,952.14,15
8992,Sabonete Liquido 952,2020.42,59
8993,Relogio de Pulso 700,18.95,90
8994,Achocolatado em Po 201,2195.75,41
8995,Mochila Escolar 651,901.86,96
8996,Pano de Microfibra 616,2009.81,64
8997,Calca Jeans 534,2185.82,1
8998,Escova de Cabelo 169,1960.81,4
8999,Cinto Social 874,2464.2,68
9000,Smartphone 794,1181.55,79
9001,Vassoura Retratil 873,659.52,53
9002,Teclado Mecanico 109,2388.79,53
9003,Notebook 464,2117.64,14
9004,Cafe Torrado 334,582.43,4
9005,Arroz Branco 405,1788.71,84
9006,Notebook 633,1556.43,95
9007,Desinfetante Floral 935,728.41,77
9008,Shampoo Anticaspa 910,1470.27,56
9009,Mochila Escolar 391,696.46,28
9010,Perfume Masculino 669,1473.28,51
9011,Macarrao Espaguete 130,977.78,73
9012,Perfume Masculino 732,2003.9,48
9013,Feijao Carioca 956,2412.29,19
9014,Sabao em Po 284,739.19,15
9015,Bermuda Esportiva 166,2159.43,66
9016,Esmalte Vermelho 336,1761.26,51
9017,Arroz Branco 525,2330.92,27
9018,Meias de Algodao 800,2089.32,32
9019,Achocolatado em Po 376,859.12,54
9020,Feijao Carioca 502,220.07,48
9021,Jaqueta de Couro 552,1066.33,22
9022,Feijao Carioca 829,1518.8,31
9023,Oculos de Sol 949,2262.93,22
9024,Colar Dourado 608,762.0,19
9025,Creme Hidratante 551,2456.54,81
9026,Perfume Masculino 270,1543.76,35
9027,Chaveiro Metalico 803,612.96,24
9028,Cafe Torrado 221,1161.65,84
9029,Desinfetante Floral 815,1373.11,75
9030,Colar Dourado 645,368.52,57
9031,Escova de Cabelo 327,976.37,74
9032,Sabao em Po 917,1636.62,29
9033,Cafe Torrado 141,753.39,4
9034,Creme Hidratante 338,757.65,73
9035,Teclado Mecanico 413,482.95,76
9036,Sabao em Po 945,358.37,97
9037,Pano de Microfibra 734,2316.28,91
9038,Leite Integral 773,1491.27,80
9039,Condicionador Hidratante 526,1751.89,96
9040,Notebook 307,2041.56,10
9041,Camiseta Basica 506,2351.53,86
9042,Achocolatado em Po 698,248.95,22
9043,Colar Dourado 214,2292.75,100
9044,Vassoura Retratil 868,939.45,38
9045,Vassoura Retratil 308,850.46,10
9046,Relogio de Pulso 358,1585.99,19
9047,Smartphone 309,105.19,60
9048,Relogio de Pulso 308,807.67,53
9049,Smartwatch 326,1083.94,35
9050,Chaveiro Metalico 897,375.09,5
9051,Bermuda Esportiva 271,173.78,42
9052,Mouse Gamer 389,2406.03,46
9053,Vassoura Retratil 324,1136.19,65
9054,Notebook 799,196.62,60
9055,Sabao em Po 464,723.02,74
9056,Perfume Masculino 321,1239.22,58
9057,Sabao em Po 179,1207.6,71
9058,Notebook 597,140.62,99
9059,Bolacha Recheada 320,490.42,47
9060,Detergente Liquido 593,1195.07,45
9061,Colar Dourado 879,905.82,79
9062,Bermuda Esportiva 903,1855.48,50
9063,Esponja Multiuso 879,228.97,81
9064,Esponja Multiuso 164,1124.17,65
9065,Esponja Multiuso 179,2000.28,78
9066,Smartwatch 999,879.3,71
9067,Meias de Algodao 142,938.51,77
9068,Jaqueta de Couro 276,883.65,42
9069,Perfume Masculino 819,2122.15,45
9070,Mouse Gamer 771,772.19,91
9071,Smartwatch 591,1600.55,59
9072,Vestido Floral 602,2115.69,80
9073,Notebook 991,776.26,27
9074,Blusa de Frio 206,2275.61,90
9075,Mochila Escolar 544,608.38,63
9076,Leite Integral 869,1486.87,58
9077,Camiseta Basica 801,1840.26,56
